"Trace Number","Position","Number of points per trace","Elevation data","Total odometer ticks","# bytes/point","Time Sampling Interval (ps)","# of stacks","GPS X Position","GPS Y Position","GPS Z Position","Receiver X Position","Receiver Y Position","Receiver Z Position","Transmitter X Position","Transmitter Y Position","Transmitter Z Position","Timezero adjustment","Zero Trace Flag","Time of Day","Comment flag","Comments","RX_YAW (degrees)","RX_PITCH (degrees)","RX_ROLL (degrees)","TX_YAW (degrees)","TX_PITCH (degrees)","TX_ROLL (degrees)",
90,8.900,200,1760.749,9612,4,400.000,4,-105.2211670,39.7515252,1760.7486000,0.000,8.900,0.000,0.000,8.900,0.000,21.000,"0x0",613.53448486328125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
91,9.000,200,1760.751,9720,4,400.000,4,-105.2211677,39.7515248,1760.7512000,0.000,9.000,0.000,0.000,9.000,0.000,21.000,"0x0",613.627685546875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
92,9.100,200,1760.754,9828,4,400.000,4,-105.2211684,39.7515245,1760.7538000,0.000,9.100,0.000,0.000,9.100,0.000,21.000,"0x0",613.7210693359375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
93,9.200,200,1760.756,9936,4,400.000,4,-105.2211692,39.7515241,1760.7564000,0.000,9.200,0.000,0.000,9.200,0.000,21.000,"0x0",613.813232421875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
94,9.300,200,1760.759,10044,4,400.000,4,-105.2211698,39.7515237,1760.7590000,0.000,9.300,0.000,0.000,9.300,0.000,21.000,"0x0",613.90948486328125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
95,9.400,200,1760.761,10152,4,400.000,4,-105.2211704,39.7515234,1760.7613333,0.000,9.400,0.000,0.000,9.400,0.000,21.000,"0x0",614.00543212890625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
96,9.500,200,1760.764,10260,4,400.000,4,-105.2211710,39.7515230,1760.7636667,0.000,9.500,0.000,0.000,9.500,0.000,21.000,"0x0",614.09735107421875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
97,9.600,200,1760.766,10368,4,400.000,4,-105.2211716,39.7515227,1760.7660000,0.000,9.600,0.000,0.000,9.600,0.000,21.000,"0x0",614.18035888671875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
98,9.700,200,1760.768,10476,4,400.000,4,-105.2211723,39.7515223,1760.7683333,0.000,9.700,0.000,0.000,9.700,0.000,21.000,"0x0",614.26617431640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
99,9.800,200,1760.771,10584,4,400.000,4,-105.2211729,39.7515220,1760.7706667,0.000,9.800,0.000,0.000,9.800,0.000,21.000,"0x0",614.35821533203125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
100,9.900,200,1760.773,10692,4,400.000,4,-105.2211735,39.7515216,1760.7730000,0.000,9.900,0.000,0.000,9.900,0.000,21.000,"0x0",614.44488525390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
101,10.000,200,1760.775,10800,4,400.000,4,-105.2211741,39.7515213,1760.7753333,0.000,10.000,0.000,0.000,10.000,0.000,21.000,"0x0",614.53271484375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
102,10.100,200,1760.778,10908,4,400.000,4,-105.2211747,39.7515209,1760.7776667,0.000,10.100,0.000,0.000,10.100,0.000,21.000,"0x0",614.623779296875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
103,10.200,200,1760.780,11016,4,400.000,4,-105.2211754,39.7515206,1760.7800000,0.000,10.200,0.000,0.000,10.200,0.000,21.000,"0x0",614.7071533203125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
104,10.300,200,1760.782,11124,4,400.000,4,-105.2211760,39.7515202,1760.7823333,0.000,10.300,0.000,0.000,10.300,0.000,21.000,"0x0",614.79290771484375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
105,10.400,200,1760.785,11232,4,400.000,4,-105.2211766,39.7515199,1760.7846667,0.000,10.400,0.000,0.000,10.400,0.000,21.000,"0x0",614.877197265625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
106,10.500,200,1760.787,11340,4,400.000,4,-105.2211773,39.7515195,1760.7870000,0.000,10.500,0.000,0.000,10.500,0.000,21.000,"0x0",614.9635009765625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
107,10.600,200,1760.789,11448,4,400.000,4,-105.2211780,39.7515192,1760.7890000,0.000,10.600,0.000,0.000,10.600,0.000,21.000,"0x0",615.05047607421875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
108,10.700,200,1760.791,11556,4,400.000,4,-105.2211787,39.7515188,1760.7910000,0.000,10.700,0.000,0.000,10.700,0.000,21.000,"0x0",615.13055419921875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
109,10.800,200,1760.793,11664,4,400.000,4,-105.2211794,39.7515185,1760.7930000,0.000,10.800,0.000,0.000,10.800,0.000,21.000,"0x0",615.20977783203125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
110,10.900,200,1760.795,11772,4,400.000,4,-105.2211800,39.7515181,1760.7950000,0.000,10.900,0.000,0.000,10.900,0.000,21.000,"0x0",615.28887939453125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
111,11.000,200,1760.797,11880,4,400.000,4,-105.2211807,39.7515178,1760.7970000,0.000,11.000,0.000,0.000,11.000,0.000,21.000,"0x0",615.36944580078125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
112,11.100,200,1760.799,11988,4,400.000,4,-105.2211814,39.7515174,1760.7990000,0.000,11.100,0.000,0.000,11.100,0.000,21.000,"0x0",615.44805908203125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
113,11.200,200,1760.801,12096,4,400.000,4,-105.2211821,39.7515171,1760.8010000,0.000,11.200,0.000,0.000,11.200,0.000,21.000,"0x0",615.52392578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
114,11.300,200,1760.803,12204,4,400.000,4,-105.2211828,39.7515167,1760.8030000,0.000,11.300,0.000,0.000,11.300,0.000,21.000,"0x0",615.60540771484375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
115,11.400,200,1760.805,12312,4,400.000,4,-105.2211835,39.7515164,1760.8050000,0.000,11.400,0.000,0.000,11.400,0.000,21.000,"0x0",615.68609619140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
116,11.500,200,1760.807,12420,4,400.000,4,-105.2211841,39.7515160,1760.8070000,0.000,11.500,0.000,0.000,11.500,0.000,21.000,"0x0",615.76422119140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
117,11.600,200,1760.809,12528,4,400.000,4,-105.2211848,39.7515157,1760.8090000,0.000,11.600,0.000,0.000,11.600,0.000,21.000,"0x0",615.8470458984375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
118,11.700,200,1760.811,12636,4,400.000,4,-105.2211855,39.7515153,1760.8110000,0.000,11.700,0.000,0.000,11.700,0.000,21.000,"0x0",615.9276123046875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
119,11.800,200,1760.813,12744,4,400.000,4,-105.2211861,39.7515150,1760.8130000,0.000,11.800,0.000,0.000,11.800,0.000,21.000,"0x0",616.00274658203125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
120,11.900,200,1760.815,12852,4,400.000,4,-105.2211867,39.7515147,1760.8150000,0.000,11.900,0.000,0.000,11.900,0.000,21.000,"0x0",616.0859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
121,12.000,200,1760.817,12960,4,400.000,4,-105.2211873,39.7515144,1760.8170000,0.000,12.000,0.000,0.000,12.000,0.000,21.000,"0x0",616.172607421875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
122,12.100,200,1760.819,13068,4,400.000,4,-105.2211880,39.7515140,1760.8190000,0.000,12.100,0.000,0.000,12.100,0.000,21.000,"0x0",616.2545166015625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
123,12.200,200,1760.821,13176,4,400.000,4,-105.2211886,39.7515137,1760.8210000,0.000,12.200,0.000,0.000,12.200,0.000,21.000,"0x0",616.3543701171875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
124,12.300,200,1760.823,13284,4,400.000,4,-105.2211892,39.7515134,1760.8230000,0.000,12.300,0.000,0.000,12.300,0.000,21.000,"0x0",616.4560546875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
125,12.400,200,1760.825,13392,4,400.000,4,-105.2211898,39.7515131,1760.8250000,0.000,12.400,0.000,0.000,12.400,0.000,21.000,"0x0",616.55133056640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
126,12.500,200,1760.827,13500,4,400.000,4,-105.2211905,39.7515127,1760.8270000,0.000,12.500,0.000,0.000,12.500,0.000,21.000,"0x0",616.656005859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
127,12.600,200,1760.829,13608,4,400.000,4,-105.2211911,39.7515124,1760.8290000,0.000,12.600,0.000,0.000,12.600,0.000,21.000,"0x0",616.7452392578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
128,12.700,200,1760.831,13716,4,400.000,4,-105.2211917,39.7515121,1760.8310000,0.000,12.700,0.000,0.000,12.700,0.000,21.000,"0x0",616.82568359375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
129,12.800,200,1760.833,13824,4,400.000,4,-105.2211923,39.7515118,1760.8330000,0.000,12.800,0.000,0.000,12.800,0.000,21.000,"0x0",616.907470703125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
130,12.900,200,1760.835,13932,4,400.000,4,-105.2211930,39.7515114,1760.8350000,0.000,12.900,0.000,0.000,12.900,0.000,21.000,"0x0",616.98846435546875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
131,13.000,200,1760.835,14040,4,400.000,4,-105.2211937,39.7515110,1760.8350833,0.000,13.000,0.000,0.000,13.000,0.000,21.000,"0x0",617.07403564453125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
132,13.100,200,1760.835,14148,4,400.000,4,-105.2211944,39.7515106,1760.8351667,0.000,13.100,0.000,0.000,13.100,0.000,21.000,"0x0",617.1572265625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
133,13.200,200,1760.835,14256,4,400.000,4,-105.2211950,39.7515102,1760.8352500,0.000,13.200,0.000,0.000,13.200,0.000,21.000,"0x0",617.23443603515625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
134,13.300,200,1760.835,14364,4,400.000,4,-105.2211957,39.7515098,1760.8353333,0.000,13.300,0.000,0.000,13.300,0.000,21.000,"0x0",617.3170166015625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
135,13.400,200,1760.835,14472,4,400.000,4,-105.2211964,39.7515094,1760.8354167,0.000,13.400,0.000,0.000,13.400,0.000,21.000,"0x0",617.4019775390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
136,13.500,200,1760.835,14580,4,400.000,4,-105.2211971,39.7515090,1760.8355000,0.000,13.500,0.000,0.000,13.500,0.000,21.000,"0x0",617.48260498046875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
137,13.600,200,1760.836,14688,4,400.000,4,-105.2211977,39.7515087,1760.8355833,0.000,13.600,0.000,0.000,13.600,0.000,21.000,"0x0",617.55712890625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
138,13.700,200,1760.836,14796,4,400.000,4,-105.2211984,39.7515083,1760.8356667,0.000,13.700,0.000,0.000,13.700,0.000,21.000,"0x0",617.64569091796875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
139,13.800,200,1760.836,14904,4,400.000,4,-105.2211991,39.7515079,1760.8357500,0.000,13.800,0.000,0.000,13.800,0.000,21.000,"0x0",617.73297119140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
140,13.900,200,1760.836,15012,4,400.000,4,-105.2211997,39.7515075,1760.8358333,0.000,13.900,0.000,0.000,13.900,0.000,21.000,"0x0",617.8070068359375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
141,14.000,200,1760.836,15120,4,400.000,4,-105.2212004,39.7515071,1760.8359167,0.000,14.000,0.000,0.000,14.000,0.000,21.000,"0x0",617.88970947265625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
142,14.100,200,1760.836,15228,4,400.000,4,-105.2212011,39.7515067,1760.8360000,0.000,14.100,0.000,0.000,14.100,0.000,21.000,"0x0",617.976318359375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
143,14.200,200,1760.840,15336,4,400.000,4,-105.2212018,39.7515063,1760.8395833,0.000,14.200,0.000,0.000,14.200,0.000,21.000,"0x0",618.06121826171875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
144,14.300,200,1760.843,15444,4,400.000,4,-105.2212025,39.7515060,1760.8431667,0.000,14.300,0.000,0.000,14.300,0.000,21.000,"0x0",618.149169921875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
145,14.400,200,1760.847,15552,4,400.000,4,-105.2212032,39.7515056,1760.8467500,0.000,14.400,0.000,0.000,14.400,0.000,21.000,"0x0",618.2315673828125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
146,14.500,200,1760.850,15660,4,400.000,4,-105.2212039,39.7515052,1760.8503333,0.000,14.500,0.000,0.000,14.500,0.000,21.000,"0x0",618.31378173828125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
147,14.600,200,1760.854,15768,4,400.000,4,-105.2212047,39.7515048,1760.8539167,0.000,14.600,0.000,0.000,14.600,0.000,21.000,"0x0",618.39447021484375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
148,14.700,200,1760.858,15876,4,400.000,4,-105.2212054,39.7515045,1760.8575000,0.000,14.700,0.000,0.000,14.700,0.000,21.000,"0x0",618.47027587890625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
149,14.800,200,1760.861,15984,4,400.000,4,-105.2212061,39.7515041,1760.8610833,0.000,14.800,0.000,0.000,14.800,0.000,21.000,"0x0",618.54754638671875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
150,14.900,200,1760.865,16092,4,400.000,4,-105.2212068,39.7515037,1760.8646667,0.000,14.900,0.000,0.000,14.900,0.000,21.000,"0x0",618.62646484375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
151,15.000,200,1760.868,16200,4,400.000,4,-105.2212075,39.7515033,1760.8682500,0.000,15.000,0.000,0.000,15.000,0.000,21.000,"0x0",618.7110595703125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
152,15.100,200,1760.872,16308,4,400.000,4,-105.2212082,39.7515029,1760.8718333,0.000,15.100,0.000,0.000,15.100,0.000,21.000,"0x0",618.79180908203125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
153,15.200,200,1760.875,16416,4,400.000,4,-105.2212089,39.7515026,1760.8754167,0.000,15.200,0.000,0.000,15.200,0.000,21.000,"0x0",618.86871337890625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
154,15.300,200,1760.879,16524,4,400.000,4,-105.2212095,39.7515022,1760.8790000,0.000,15.300,0.000,0.000,15.300,0.000,21.000,"0x0",618.9449462890625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
155,15.400,200,1760.882,16632,4,400.000,4,-105.2212102,39.7515018,1760.8820000,0.000,15.400,0.000,0.000,15.400,0.000,21.000,"0x0",619.01861572265625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
156,15.500,200,1760.885,16740,4,400.000,4,-105.2212108,39.7515014,1760.8850000,0.000,15.500,0.000,0.000,15.500,0.000,21.000,"0x0",619.09613037109375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
157,15.600,200,1760.888,16848,4,400.000,4,-105.2212115,39.7515011,1760.8880000,0.000,15.600,0.000,0.000,15.600,0.000,21.000,"0x0",619.17254638671875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
158,15.700,200,1760.891,16956,4,400.000,4,-105.2212121,39.7515007,1760.8910000,0.000,15.700,0.000,0.000,15.700,0.000,21.000,"0x0",619.24554443359375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
159,15.800,200,1760.894,17064,4,400.000,4,-105.2212128,39.7515003,1760.8940000,0.000,15.800,0.000,0.000,15.800,0.000,21.000,"0x0",619.31884765625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
160,15.900,200,1760.897,17172,4,400.000,4,-105.2212134,39.7514999,1760.8970000,0.000,15.900,0.000,0.000,15.900,0.000,21.000,"0x0",619.391845703125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
161,16.000,200,1760.900,17280,4,400.000,4,-105.2212141,39.7514996,1760.9000000,0.000,16.000,0.000,0.000,16.000,0.000,21.000,"0x0",619.46685791015625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
162,16.100,200,1760.903,17388,4,400.000,4,-105.2212147,39.7514992,1760.9030000,0.000,16.100,0.000,0.000,16.100,0.000,21.000,"0x0",619.5382080078125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
163,16.200,200,1760.906,17496,4,400.000,4,-105.2212154,39.7514988,1760.9060000,0.000,16.200,0.000,0.000,16.200,0.000,21.000,"0x0",619.61138916015625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
164,16.300,200,1760.909,17604,4,400.000,4,-105.2212160,39.7514984,1760.9090000,0.000,16.300,0.000,0.000,16.300,0.000,21.000,"0x0",619.69378662109375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
165,16.400,200,1760.912,17712,4,400.000,4,-105.2212167,39.7514980,1760.9120000,0.000,16.400,0.000,0.000,16.400,0.000,21.000,"0x0",619.78704833984375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
166,16.500,200,1760.915,17820,4,400.000,4,-105.2212173,39.7514977,1760.9150000,0.000,16.500,0.000,0.000,16.500,0.000,21.000,"0x0",619.8719482421875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
167,16.600,200,1760.918,17928,4,400.000,4,-105.2212180,39.7514973,1760.9180000,0.000,16.600,0.000,0.000,16.600,0.000,21.000,"0x0",619.9617919921875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
168,16.700,200,1760.920,18036,4,400.000,4,-105.2212186,39.7514970,1760.9204167,0.000,16.700,0.000,0.000,16.700,0.000,21.000,"0x0",620.04937744140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
