"","TRACE",1,2,3,4,5
"","Position (m)",0,0.10000000000000001,0.20000000000000001,0.30000000000000004,0.40000000000000002
"Point","Time (ns)"
2376,301.97600000000006,3,-38,54,-37,-43
2377,302.37600000000003,-61,-6,15,-50,15
2378,302.77600000000001,-25,-70,-105,-144,34
2379,303.17600000000004,26,99,25,148,-85
2380,303.57600000000002,-47,-23,-28,48,-7
2381,303.97600000000006,12,2,102,132,-44
2382,304.37600000000003,135,-16,-74,-99,-43
2383,304.77600000000001,-34,20,-19,-76,7
2384,305.17600000000004,134,-37,192,7,-89
2385,305.57600000000002,-18,68,-63,-62,-33
2386,305.97600000000006,73,32,15,-87,50
2387,306.37600000000003,-28,-110,-185,118,-21
2388,306.77600000000001,53,-4,9,90,-76
2389,307.17600000000004,127,-8,-57,25,-102
2390,307.57600000000002,-119,-116,77,-123,-55
2391,307.97600000000006,-3,127,59,-23,174
2392,308.37600000000003,19,51,23,64,-169
2393,308.77600000000007,87,24,165,-59,-133
2394,309.17600000000004,77,40,-35,111,28
2395,309.57600000000002,-17,-90,-45,79,-86
2396,309.97600000000006,34,-64,169,-12,98
2397,310.37600000000003,-56,-32,-24,55,101
2398,310.77600000000007,-45,32,42,-96,16
2399,311.17600000000004,-97,33,-105,98,-50
2400,311.57600000000002,-7,15,-80,-78,-46
2401,311.97600000000006,-29,152,-31,-47,101
2402,312.37600000000003,-132,-102,54,-135,79
2403,312.77600000000007,42,82,-5,1,-17
2404,313.17600000000004,-27,-21,188,136,-22
2405,313.57600000000002,50,-76,-4,-110,105
2406,313.97600000000006,125,117,-4,-39,20
2407,314.37600000000003,-26,27,-83,66,75
2408,314.77600000000007,-90,32,134,126,-103
2409,315.17600000000004,-15,-20,26,31,30
2410,315.57600000000002,125,38,-23,21,-33
2411,315.97600000000006,163,7,57,-47,-124
2412,316.37600000000003,-40,-45,-98,78,51
2413,316.77600000000007,266,86,65,-135,23
2414,317.17600000000004,-65,-11,-137,-75,64
2415,317.57600000000002,42,9,45,6,-81
2416,317.97600000000006,184,105,31,-5,-14
2417,318.37600000000003,-50,16,-36,3,-55
2418,318.77600000000007,91,-57,74,-30,-137
2419,319.17600000000004,26,-95,-115,30,-3
2420,319.57600000000002,-144,49,-71,-15,67
2421,319.97600000000006,24,28,-10,-62,-67
2422,320.37600000000003,24,27,-28,120,-39
2423,320.77600000000007,-32,8,134,17,109
2424,321.17600000000004,197,155,56,69,22
2425,321.57600000000002,-11,73,-112,-7,-96
2426,321.97600000000006,42,19,-115,125,-61
2427,322.37600000000003,-73,-59,-48,-68,29
2428,322.77600000000007,51,16,164,25,73
2429,323.17600000000004,-125,87,-79,-31,-71
2430,323.57600000000002,-9,-91,51,-73,-24
2431,323.97600000000006,55,-43,52,181,-45
2432,324.37600000000003,41,-34,101,87,-15
2433,324.77600000000007,70,70,11,121,18
2434,325.17600000000004,131,-12,-28,-107,-14
2435,325.57600000000002,136,-57,25,61,-261
2436,325.97600000000006,103,-13,-94,15,-68
2437,326.37600000000003,-3,-38,125,-56,-114
2438,326.77600000000007,23,-62,22,-82,7
2439,327.17600000000004,12,7,-22,31,-62
2440,327.57600000000002,21,-10,15,-36,-69
2441,327.97600000000006,-144,54,52,49,52
2442,328.37600000000003,-66,68,66,-17,-54
2443,328.77600000000007,312,-97,8,69,-31
2444,329.17600000000004,44,-42,-23,43,50
2445,329.57600000000002,14,74,151,5,-57
2446,329.97600000000006,83,11,93,-22,29
2447,330.37600000000003,-151,70,-147,63,-19
2448,330.77600000000007,98,100,-81,105,68
2449,331.17600000000004,-140,24,55,-35,85
2450,331.57600000000002,124,-18,-164,-27,-53
2451,331.97600000000006,-79,62,-38,185,70
2452,332.37600000000003,35,-30,-175,-16,51
2453,332.77600000000007,2,26,127,61,-36
2454,333.17600000000004,-74,-30,2,-10,58
2455,333.57600000000002,-43,-22,32,110,43
2456,333.97600000000006,-42,166,-110,69,10
2457,334.37600000000003,1,-58,-100,-64,19
2458,334.77600000000007,52,34,63,50,-70
2459,335.17600000000004,-151,-25,80,-6,62
2460,335.57600000000002,-2,-7,54,42,-6
2461,335.97600000000006,-165,16,-29,77,21
2462,336.37600000000003,-6,118,92,16,-107
2463,336.77600000000007,-59,93,-139,-67,119
2464,337.17600000000004,-3,-116,-167,-86,-105
2465,337.57600000000002,-88,62,-14,23,-200
2466,337.97600000000006,47,18,74,147,-5
2467,338.37600000000003,-128,11,52,28,6
2468,338.77600000000007,11,54,-6,-16,-44
2469,339.17600000000004,4,-55,-77,54,102
2470,339.57600000000002,66,-11,5,-20,-29
2471,339.97600000000006,81,48,38,29,42
2472,340.37600000000003,49,-64,-50,-30,49
2473,340.77600000000007,76,57,72,26,58
2474,341.17600000000004,-41,-26,-7,101,-59
2475,341.57600000000002,52,-22,48,-91,15
2476,341.97600000000006,111,-98,-20,197,104
2477,342.37600000000003,81,29,-38,40,79
2478,342.77600000000007,147,-39,33,-7,-46
2479,343.17600000000004,-64,-29,-13,81,70
2480,343.57600000000002,89,47,119,40,90
2481,343.97600000000006,-88,39,-5,17,125
2482,344.37600000000003,-27,-18,60,122,-54
2483,344.77600000000007,-84,-23,181,73,122
2484,345.17600000000004,-95,-80,-154,49,32
2485,345.57600000000002,79,91,96,-261,66
2486,345.97600000000006,247,56,-77,68,-34
2487,346.37600000000003,-6,-68,26,-92,-111
2488,346.77600000000007,-70,47,-88,21,-33
2489,347.17600000000004,-86,-54,-48,-114,-110
2490,347.57600000000002,166,67,199,53,-64
2491,347.97600000000006,-35,-59,42,10,-50
2492,348.37600000000003,-2,103,83,71,8
2493,348.77600000000007,-18,28,-32,64,113
2494,349.17600000000004,-20,-115,-56,-86,30
2495,349.57600000000002,23,-1,141,-32,-81
2496,349.97600000000006,-118,47,-39,-27,-3
2497,350.37600000000003,36,-21,57,48,52
2498,350.77600000000007,-19,98,20,11,70
2499,351.17600000000004,57,-45,-8,-31,13
2500,351.57600000000002,180,-22,53,-47,-21
2501,351.97600000000006,-16,67,-85,53,34
2502,352.37600000000003,-31,-30,-44,-75,-133
2503,352.77600000000007,42,-18,50,4,41
2504,353.17600000000004,-64,-46,-40,-10,-92
2505,353.57600000000002,-23,135,174,-77,-120
2506,353.97600000000006,-76,108,-46,11,216
2507,354.37600000000003,78,-10,11,-11,-13
2508,354.77600000000007,-53,-12,63,-111,49
2509,355.17600000000004,-71,-18,45,103,-7
2510,355.57600000000002,64,87,73,-55,57
2511,355.97600000000006,-129,-12,-29,30,66
2512,356.37600000000003,149,-28,6,95,149
2513,356.77600000000007,-82,-4,-86,124,4
2514,357.17600000000004,37,-169,226,-58,15
2515,357.57600000000002,54,113,32,14,190
2516,357.97600000000006,-39,4,94,40,52
2517,358.37600000000003,-132,-130,-42,-88,47
2518,358.77600000000007,-46,203,-29,81,-60
2519,359.17600000000004,118,-70,38,-37,-31
2520,359.57600000000002,-44,24,-174,211,16
2521,359.97600000000006,-68,-57,-22,-26,3
2522,360.37600000000003,4,57,46,-74,107
2523,360.77600000000007,-46,36,22,-19,-73
2524,361.17600000000004,-23,-100,80,-57,30
2525,361.57600000000002,48,27,128,50,88
2526,361.97600000000006,-89,-40,172,5,73
2527,362.37600000000003,61,217,112,-35,-34
2528,362.77600000000007,15,-110,111,157,-39
2529,363.17600000000004,-8,-115,-78,-70,-31
2530,363.57600000000002,-9,73,34,-51,67
2531,363.97600000000006,-21,11,90,-19,-42
2532,364.37600000000003,116,28,185,-41,-6
2533,364.77600000000007,-39,30,-110,97,-108
2534,365.17600000000004,-45,-14,9,-68,-200
2535,365.57600000000002,184,14,-89,117,46
2536,365.97600000000006,56,-20,-21,1,-6
2537,366.37600000000003,194,61,70,48,93
2538,366.77600000000007,-70,-82,-43,9,94
2539,367.17600000000004,-25,8,120,42,-91
2540,367.57600000000002,121,10,102,45,108
2541,367.97600000000006,-219,-34,-86,187,139
2542,368.37600000000003,220,23,79,-18,46
2543,368.77600000000007,51,16,33,8,6
2544,369.17600000000004,-162,26,-15,-131,-15
2545,369.57600000000002,-48,-68,-10,-68,-18
2546,369.97600000000006,25,-113,-64,-150,-58
2547,370.37600000000003,147,22,27,-6,-10
2548,370.77600000000007,-126,23,69,70,28
2549,371.17600000000004,-119,-43,166,49,-179
2550,371.57600000000002,-20,97,-74,189,66
2551,371.97600000000006,-123,-23,-72,-215,-135
2552,372.37600000000003,-14,47,-153,47,4
2553,372.77600000000007,109,43,-186,81,-82
2554,373.17600000000004,46,-36,25,-11,-149
2555,373.57600000000002,-92,69,-102,9,148
2556,373.97600000000006,-40,-111,-150,-187,-1
2557,374.37600000000003,72,46,176,31,-60
2558,374.77600000000007,61,92,-113,82,51
2559,375.17600000000004,146,62,233,-49,-146
2560,375.57600000000002,-41,13,149,38,24
2561,375.97600000000006,-36,34,-82,69,-82
2562,376.37600000000003,70,9,77,-4,-35
2563,376.77600000000007,-151,23,54,154,53
2564,377.17600000000004,69,-85,-111,-53,-137
2565,377.57600000000002,52,-32,-50,102,-29
2566,377.97600000000006,-284,-142,-50,-57,-17
2567,378.37600000000003,37,-57,51,16,108
2568,378.77600000000007,-106,84,161,-80,3
2569,379.17600000000004,-47,-46,12,-1,42
2570,379.57600000000002,-24,-1,-21,-103,-207
2571,379.97600000000006,-116,-3,0,-165,65
2572,380.37600000000003,33,-27,129,107,0
2573,380.77600000000007,57,10,75,-83,-117
2574,381.17600000000004,-71,-43,-109,-60,-143
2575,381.57600000000002,-130,74,-8,101,-46
2576,381.97600000000006,-64,61,0,-76,-55
2577,382.37600000000003,-27,-34,-30,78,24
2578,382.77600000000007,-108,-51,-56,-99,113
2579,383.17600000000004,-28,37,70,-180,-9
2580,383.57600000000002,-37,0,46,17,105
2581,383.97600000000006,-9,13,-6,-42,80
2582,384.37600000000003,-18,-79,48,7,-8
2583,384.77600000000007,-77,-140,-73,123,216
2584,385.17600000000004,101,-15,30,-1,68
2585,385.57600000000002,60,-35,-18,-54,-11
2586,385.97600000000006,78,-45,-75,90,-134
2587,386.37600000000003,78,-98,-197,-14,3
2588,386.77600000000007,-22,-99,-59,-10,8
2589,387.17600000000004,50,-19,228,24,-25
2590,387.57600000000002,-63,7,31,78,-87
2591,387.97600000000006,-29,-3,-97,1,6
2592,388.37600000000003,71,-24,-128,-51,-108
2593,388.77600000000007,-6,-6,211,83,1
2594,389.17600000000004,33,50,-63,47,19
2595,389.57600000000002,21,-73,-98,55,-108
2596,389.97600000000006,-64,-45,-130,-225,-143
2597,390.37600000000003,-33,105,-5,-57,-42
2598,390.77600000000007,-158,-134,19,11,-12
2599,391.17600000000004,220,14,117,-75,33
2600,391.57600000000002,-96,-124,-103,45,-16
2601,391.97600000000006,64,31,102,25,108
2602,392.37600000000003,186,-49,93,145,-21
2603,392.77600000000007,-248,66,54,29,41
2604,393.17600000000004,61,130,112,-73,56
2605,393.57600000000002,-66,9,-34,22,88
2606,393.97600000000006,-34,-65,-41,-74,-35
2607,394.37600000000003,44,-53,-80,23,-103
2608,394.77600000000007,-78,58,-49,2,-59
2609,395.17600000000004,169,40,-45,2,61
2610,395.57600000000002,-172,-9,-50,50,32
2611,395.97600000000006,21,86,88,-92,19
2612,396.37600000000003,50,-16,6,-48,-10
2613,396.77600000000007,-41,-28,39,21,55
2614,397.17600000000004,15,166,158,16,-56
2615,397.57600000000002,-9,-116,-100,-64,-128
2616,397.97600000000006,-5,109,73,-286,-57
2617,398.37600000000003,-23,-76,-56,153,-43
2618,398.77600000000007,118,26,-142,56,26
2619,399.17600000000004,-21,45,65,-56,-111
2620,399.57600000000002,-80,63,90,-11,84
2621,399.97600000000006,101,-49,175,185,-138
2622,400.37600000000003,-89,31,-17,3,67
2623,400.77600000000007,-65,90,30,8,-122
2624,401.17600000000004,-54,95,106,10,54
2625,401.57600000000002,-169,98,26,-127,-88
2626,401.97600000000006,123,73,-45,46,86
2627,402.37600000000003,-62,15,-86,77,-34
2628,402.77600000000007,-210,-49,13,92,-24
2629,403.17600000000004,-34,180,-73,60,106
2630,403.57600000000002,-53,46,6,-25,45
2631,403.97600000000006,17,69,70,113,7
2632,404.37600000000003,-1,149,-52,5,41
2633,404.77600000000007,-65,-35,-64,-7,-83
2634,405.17600000000004,-44,-13,102,-26,158
2635,405.57600000000002,-10,-156,53,63,71
2636,405.97600000000006,97,129,123,-108,42
2637,406.37600000000003,-108,0,86,-75,-59
2638,406.77600000000007,19,-38,-60,-94,79
2639,407.17600000000004,-22,-65,-37,-6,8
2640,407.57600000000002,-80,-113,-90,83,179
2641,407.97600000000006,151,10,19,214,101
2642,408.37600000000003,-55,-9,-66,73,-126
2643,408.77600000000007,-171,-63,95,35,-81
2644,409.17600000000004,43,79,-19,-74,108
2645,409.57600000000002,-25,54,21,-26,-55
2646,409.97600000000006,-47,-36,63,-32,131
2647,410.37600000000003,-44,-35,-138,77,-17
2648,410.77600000000007,49,17,-93,-6,51
2649,411.17600000000004,102,-55,-27,-132,-44
2650,411.57600000000002,-114,-54,47,-52,26
2651,411.97600000000006,-151,36,-102,-60,70
2652,412.37600000000003,-292,-101,-30,98,-11
2653,412.77600000000007,-41,-31,-169,-93,-26
2654,413.17600000000004,75,-50,-12,-53,239
2655,413.57600000000002,113,-83,-15,-18,93
2656,413.97600000000006,3,-15,-7,33,-13
2657,414.37600000000003,-134,62,-67,23,37
2658,414.77600000000007,35,-67,35,-5,61
2659,415.17600000000004,19,120,91,63,82
2660,415.57600000000002,-46,17,96,-120,-17
2661,415.97600000000006,-32,33,-45,-110,133
2662,416.37600000000003,-14,95,16,-79,100
2663,416.77600000000007,-19,-121,-8,37,240
2664,417.17600000000004,65,-23,42,-69,71
2665,417.57600000000002,195,-19,41,-76,-61
2666,417.97600000000006,-1,35,119,-1,144
2667,418.37600000000003,-41,-5,-87,-104,15
2668,418.77600000000007,-80,-56,156,33,31
2669,419.17600000000004,-143,47,-49,-110,0
2670,419.57600000000002,67,-49,44,18,-139
2671,419.97600000000006,-16,-65,72,-126,-5
2672,420.37600000000003,-43,-129,-110,129,22
2673,420.77600000000007,64,74,125,-145,116
2674,421.17600000000004,79,-30,-30,-43,29
2675,421.57600000000002,-107,12,44,-118,-78
2676,421.97600000000006,102,-33,178,-5,9
2677,422.37600000000003,128,-145,13,-112,125
2678,422.77600000000007,16,13,-4,-44,151
2679,423.17600000000004,20,30,87,-23,-7
2680,423.57600000000002,84,39,118,-184,77
2681,423.97600000000006,-103,-5,-108,48,94
2682,424.37600000000003,136,40,30,-47,-66
2683,424.77600000000007,81,87,33,-16,5
2684,425.17600000000004,31,-27,-17,126,-135
2685,425.57600000000002,-77,-15,32,-52,28
2686,425.97600000000006,-19,-3,-101,-75,-156
2687,426.37600000000003,11,7,31,-24,-123
2688,426.77600000000007,76,79,134,66,153
2689,427.17600000000004,-29,-40,-135,59,-93
2690,427.57600000000002,-95,73,96,-24,-128
2691,427.97600000000006,69,58,-197,151,97
2692,428.37600000000003,-28,13,43,-81,-38
2693,428.77600000000007,25,107,36,-55,-3
2694,429.17600000000004,-11,-36,-101,-83,130
2695,429.57600000000002,-83,-31,93,-48,-38
2696,429.97600000000006,101,66,-18,83,103
2697,430.37600000000003,-140,-28,-112,-24,53
2698,430.77600000000007,195,-41,-27,-185,100
2699,431.17600000000004,-39,-119,67,43,-52
2700,431.57600000000002,16,119,-24,-106,18
2701,431.97600000000006,10,-52,-17,-77,81
2702,432.37600000000003,-43,270,-76,196,-89
2703,432.77600000000007,107,39,5,42,96
2704,433.17600000000004,10,-15,-34,-4,-144
2705,433.57600000000002,42,26,220,-204,3
2706,433.97600000000006,45,25,-62,74,84
2707,434.37600000000003,-187,-7,61,179,-68
2708,434.77600000000007,60,88,64,-139,133
2709,435.17600000000004,16,40,-75,108,16
2710,435.57600000000002,55,-20,-99,-19,-45
2711,435.97600000000006,-44,-111,27,205,9
2712,436.37600000000003,-128,-162,-19,-99,-10
2713,436.77600000000007,43,-102,-52,-304,46
2714,437.17600000000004,-25,-15,-64,18,45
2715,437.57600000000002,-77,30,83,-31,15
2716,437.97600000000006,1,14,-29,127,-4
2717,438.37600000000003,-73,83,-103,-71,103
2718,438.77600000000007,82,117,64,35,42
2719,439.17600000000004,22,120,-66,-138,55
2720,439.57600000000002,-46,-9,-26,110,-49
2721,439.97600000000006,-66,22,89,-35,132
2722,440.37600000000003,51,-3,-107,-1,-85
2723,440.77600000000007,-47,26,-89,105,-51
2724,441.17600000000004,-90,-59,-64,240,-30
2725,441.57600000000002,120,39,64,-1,-11
2726,441.97600000000006,-40,91,-48,20,55
2727,442.37600000000003,93,25,-19,-12,-112
2728,442.77600000000007,21,81,-15,166,12
2729,443.17600000000004,-62,15,35,41,-41
2730,443.57600000000002,-2,196,-68,68,-166
2731,443.97600000000006,64,85,-6,5,97
2732,444.37600000000003,-71,-30,9,-4,-77
2733,444.77600000000007,18,105,158,-4,3
2734,445.17600000000004,-64,-3,-110,51,24
2735,445.57600000000002,-31,113,-41,-139,38
2736,445.97600000000006,132,-22,-90,272,56
2737,446.37600000000003,-122,0,30,-88,60
2738,446.77600000000007,68,120,45,198,-127
2739,447.17600000000004,24,67,51,-84,144
2740,447.57600000000002,10,-70,30,-74,15
2741,447.97600000000006,23,72,-16,14,19
2742,448.37600000000003,4,-50,18,202,-21
2743,448.77600000000007,106,57,-20,35,14
2744,449.17600000000004,-25,-73,21,-27,-91
2745,449.57600000000002,-129,81,-31,-74,-17
2746,449.97600000000006,22,22,-7,31,73
2747,450.37600000000003,-109,16,-88,47,91
2748,450.77600000000007,88,39,76,-2,-70
2749,451.17600000000004,30,60,-159,-47,-117
2750,451.57600000000002,70,87,48,-9,-44
2751,451.97600000000006,-31,-3,-27,-44,91
2752,452.37600000000003,-96,-13,237,-197,-8
2753,452.77600000000007,-3,10,53,29,85
2754,453.17600000000004,-37,45,-74,-70,-52
2755,453.57600000000002,-78,119,23,-104,-34
2756,453.97600000000006,-86,-72,59,29,90
2757,454.37600000000003,-9,17,159,43,-37
2758,454.77600000000007,-41,33,-64,-148,-12
2759,455.17600000000004,50,49,68,118,-24
2760,455.57600000000002,16,-28,18,10,71
2761,455.97600000000006,-29,-156,-52,-74,9
2762,456.37600000000003,36,43,-90,-170,-197
2763,456.77600000000007,-103,-60,-125,112,33
2764,457.17600000000004,-47,-73,1,-218,83
2765,457.57600000000002,-109,87,19,198,-90
2766,457.97600000000006,-55,-115,81,67,53
2767,458.37600000000003,22,-21,-11,-189,-36
2768,458.77600000000007,-105,-13,-13,-111,0
2769,459.17600000000004,-103,41,12,-12,28
2770,459.57600000000002,9,7,-38,46,-37
2771,459.97600000000006,16,6,18,12,48
2772,460.37600000000003,157,97,72,-28,-71
2773,460.77600000000007,-25,-43,26,81,138
2774,461.17600000000004,-54,98,55,151,146
2775,461.57600000000002,-4,-3,-122,203,-32
2776,461.97600000000006,-62,19,-57,13,74
2777,462.37600000000003,158,38,153,24,12
2778,462.77600000000007,-55,24,56,-119,76
2779,463.17600000000004,-77,55,-101,20,21
2780,463.57600000000002,80,-92,-89,-4,-78
2781,463.97600000000006,-230,14,29,110,-6
2782,464.37600000000003,60,-15,-7,-44,107
2783,464.77600000000007,2,-72,-139,60,37
2784,465.17600000000004,-20,71,-105,44,38
2785,465.57600000000002,44,-28,83,-70,24
2786,465.97600000000006,-195,-21,93,-9,159
2787,466.37600000000003,-48,-91,174,21,-113
2788,466.77600000000007,-20,45,79,43,-123
2789,467.17600000000004,-19,-50,52,33,15
2790,467.57600000000002,80,-142,70,-60,19
2791,467.97600000000006,-8,-99,17,-19,38
2792,468.37600000000003,107,56,112,68,-141
2793,468.77600000000007,-54,-8,4,52,229
2794,469.17600000000004,-28,12,-56,-40,-109
2795,469.57600000000002,78,41,-176,-24,6
2796,469.97600000000006,-34,-81,156,-30,-57
2797,470.37600000000003,53,40,-31,48,-56
2798,470.77600000000007,56,-141,126,30,44
2799,471.17600000000004,33,-66,-61,-33,-178
2800,471.57600000000002,95,-119,-81,33,102
2801,471.97600000000006,18,23,-116,-10,-31
2802,472.37600000000003,31,50,-44,-18,63
2803,472.77600000000007,-47,33,-83,11,19
2804,473.17600000000004,34,7,81,65,37
2805,473.57600000000002,-9,139,127,67,96
2806,473.97600000000006,-54,-4,34,-59,-17
2807,474.37600000000003,-162,-44,5,-67,124
2808,474.77600000000007,-135,14,-20,4,-22
2809,475.17600000000004,126,14,9,96,-18
2810,475.57600000000002,-10,-34,-54,-138,11
2811,475.97600000000006,16,26,178,99,55
2812,476.37600000000003,-198,29,39,-26,86
2813,476.77600000000007,-36,-87,-58,-94,-59
2814,477.17600000000004,-18,58,-48,-20,-92
2815,477.57600000000002,185,2,1,-9,-18
2816,477.97600000000006,-46,-83,26,-25,-13
2817,478.37600000000003,105,47,-7,-133,-15
2818,478.77600000000007,26,-132,-165,11,-38
2819,479.17600000000004,69,42,11,11,48
2820,479.57600000000002,28,84,228,101,-84
2821,479.97600000000006,-16,8,0,14,-67
2822,480.37600000000003,24,53,118,76,73
2823,480.77600000000007,-190,-25,9,66,-57
2824,481.17600000000004,2,79,-28,-56,16
2825,481.57600000000002,-65,32,-125,131,13
2826,481.97600000000006,-53,57,71,-167,40
2827,482.37600000000003,83,56,86,53,45
2828,482.77600000000007,19,-54,-147,-98,125
2829,483.17600000000004,89,6,166,-163,-18
2830,483.57600000000002,37,21,53,94,73
2831,483.97600000000006,111,25,210,214,-26
2832,484.37600000000003,58,-22,-51,64,7
2833,484.77600000000007,-86,-103,-63,-101,-43
2834,485.17600000000004,-116,7,-26,-82,-152
2835,485.57600000000002,-86,9,-32,143,-87
2836,485.97600000000006,25,-80,161,-94,-53
2837,486.37600000000003,46,-23,163,-9,36
2838,486.77600000000007,-40,-43,193,-80,-122
2839,487.17600000000004,47,87,315,-57,76
2840,487.57600000000002,-58,-9,-154,-66,161
2841,487.97600000000006,-40,-2,145,131,-37
2842,488.37600000000003,40,22,55,165,-133
2843,488.77600000000007,-28,11,9,59,-149
2844,489.17600000000004,61,-57,-24,-104,-48
2845,489.57600000000002,-80,-3,12,-9,34
2846,489.97600000000006,61,-60,125,-47,0
2847,490.37600000000003,53,-97,-37,-69,276
2848,490.77600000000007,44,63,-55,-49,64
2849,491.17600000000004,91,52,137,-107,-105
2850,491.57600000000002,-111,-44,146,-103,32
2851,491.97600000000006,-1,-39,21,-56,-73
2852,492.37600000000003,77,33,52,24,64
2853,492.77600000000007,-83,133,32,-67,-28
2854,493.17600000000004,95,97,-106,160,42
2855,493.57600000000002,-66,-15,133,-19,9
2856,493.97600000000006,-2,47,63,29,1
2857,494.37600000000003,-13,40,-9,43,24
2858,494.77600000000007,-46,-42,87,67,0
2859,495.17600000000004,15,59,56,-141,-45
2860,495.57600000000002,45,-4,9,-50,-37
2861,495.97600000000006,27,-125,115,55,-107
2862,496.37600000000003,4,41,-67,-69,24
2863,496.77600000000007,34,-58,46,154,35
2864,497.17600000000004,-83,-29,58,68,15
2865,497.57600000000002,-1,53,21,1,97
2866,497.97600000000006,-69,-61,-26,80,-103
2867,498.37600000000003,45,-122,119,-3,-29
2868,498.77600000000007,-167,-6,98,120,-171
2869,499.17600000000004,1,106,-20,91,111
2870,499.57600000000002,0,-128,112,132,153
2871,499.97600000000006,-65,11,1,-61,-64
2872,500.37600000000003,45,194,-196,-29,97
2873,500.77600000000007,-28,-21,-31,38,-50
2874,501.17600000000004,-38,235,57,-171,132
2875,501.57600000000002,141,-168,-78,12,-161
2876,501.97600000000006,-45,17,18,149,56
2877,502.37600000000003,29,79,-6,-65,-17
2878,502.77600000000007,-59,80,154,112,-8
2879,503.17600000000004,55,66,-66,128,-79
2880,503.57600000000002,-73,-189,-116,-23,20
2881,503.97600000000006,-17,204,22,-37,-29
2882,504.37600000000003,39,-180,-96,64,33
2883,504.77600000000007,-29,-79,93,15,218
2884,505.17600000000004,96,-6,-139,-66,25
2885,505.57600000000002,-39,57,-9,28,-19
2886,505.97600000000006,85,45,100,-182,38
2887,506.37600000000003,30,91,-85,257,18
2888,506.77600000000007,-53,-123,47,-111,17
2889,507.17600000000004,-74,55,159,-1,21
2890,507.57600000000002,0,28,51,44,100
2891,507.97600000000006,71,-42,13,-121,72
2892,508.37600000000003,-29,25,-176,160,134
2893,508.77600000000007,40,8,-39,-56,70
2894,509.17600000000004,-95,92,-9,98,-34
2895,509.57600000000002,-143,-74,-22,76,-3
2896,509.97600000000006,47,64,-45,-199,-236
2897,510.37600000000003,116,60,-25,122,-1
2898,510.77600000000007,-10,-29,-38,-109,-68
2899,511.17600000000004,-10,30,31,-64,41
2900,511.57600000000002,29,0,-21,90,-43
2901,511.97600000000006,14,102,49,99,-169
2902,512.37600000000009,13,0,129,14,-23
2903,512.77600000000007,-80,130,77,-2,97
2904,513.17600000000004,-14,67,16,-111,-109
2905,513.57600000000002,12,6,93,-80,20
2906,513.976,40,9,101,10,13
2907,514.37600000000009,204,55,-21,-81,235
2908,514.77600000000007,-23,94,-45,14,54
2909,515.17600000000004,-69,-7,41,153,127
2910,515.57600000000002,-113,124,25,33,-42
2911,515.976,119,-24,43,-109,97
2912,516.37600000000009,73,-86,139,-9,-17
2913,516.77600000000007,-39,9,151,-93,-29
2914,517.17600000000004,-43,66,131,226,90
2915,517.57600000000002,-77,49,-56,20,-69
2916,517.976,33,-41,83,-7,-63
2917,518.37600000000009,-61,-45,148,3,-167
2918,518.77600000000007,27,-191,-18,-9,-82
2919,519.17600000000004,20,-27,-100,-18,48
2920,519.57600000000002,29,14,-59,128,-34
2921,519.976,-5,-71,-21,0,-51
2922,520.37600000000009,46,-79,11,97,-50
2923,520.77600000000007,-13,-29,127,138,29
2924,521.17600000000004,100,47,-119,-35,46
2925,521.57600000000002,-3,56,-68,-88,39
2926,521.976,115,85,-4,-88,15
2927,522.37600000000009,-66,44,-247,44,8
2928,522.77600000000007,-50,22,-229,-41,95
2929,523.17600000000004,109,-19,-36,-102,13
2930,523.57600000000002,58,-78,56,42,-174
2931,523.976,219,-153,3,-100,97
2932,524.37600000000009,72,17,-140,-107,110
2933,524.77600000000007,50,-26,-23,33,18
2934,525.17600000000004,-12,-61,-47,22,22
2935,525.57600000000002,-4,-5,-141,-31,-3
2936,525.976,72,-4,-57,-1,125
2937,526.37600000000009,-81,15,-27,60,-62
2938,526.77600000000007,64,137,196,27,9
2939,527.17600000000004,-58,-61,-2,-87,-60
2940,527.57600000000002,15,-70,-62,-120,32
2941,527.976,110,-28,-9,-77,49
2942,528.37600000000009,-121,-31,193,-36,10
2943,528.77600000000007,-93,-36,27,-141,21
2944,529.17600000000004,-153,103,-57,82,10
2945,529.57600000000002,-177,-101,-29,-51,-144
2946,529.976,29,11,-23,-84,-55
2947,530.37600000000009,78,12,27,-29,26
2948,530.77600000000007,-1,165,-135,-50,-60
2949,531.17600000000004,-19,-47,86,124,23
2950,531.57600000000002,69,-27,-65,69,-70
2951,531.976,-18,34,-62,135,25
2952,532.37600000000009,-13,-24,-18,-57,-101
2953,532.77600000000007,84,-10,-80,-118,126
2954,533.17600000000004,-31,2,51,-124,-97
2955,533.57600000000002,17,-6,-41,39,15
2956,533.976,14,133,115,72,57
2957,534.37600000000009,-4,-53,-18,-86,-174
2958,534.77600000000007,64,-79,290,-61,77
2959,535.17600000000004,-74,43,-143,14,-40
2960,535.57600000000002,24,3,-99,37,-32
2961,535.976,78,47,-125,-10,-50
2962,536.37600000000009,-11,-132,58,-170,-117
2963,536.77600000000007,25,-26,-344,-149,-109
2964,537.17600000000004,41,-32,-77,-35,75
2965,537.57600000000002,91,105,159,20,83
2966,537.976,125,93,-244,29,21
2967,538.37600000000009,-9,-106,5,12,-14
2968,538.77600000000007,-52,-20,223,29,-28
2969,539.17600000000004,24,74,-65,62,129
2970,539.57600000000002,120,-3,220,-26,-43
2971,539.976,-1,-67,202,44,31
