Date (MM/DD/YYYY),Time (HH:MM:SS.S MST),MST (Sec),Latitude (Deg N),Longitude (Deg E),Mag (nT),Easting (m),Northing (m),UTM Zone
11/20/2025,15:30:22.4,55822.4,39.75131438,-105.2216068,50290.03469276696,481015.2586006421,4400179.618427262,13S
11/20/2025,15:30:22.5,55822.5,39.7513133,-105.2216056,50288.00169320276,481015.3611065861,4400179.498308557,13S
11/20/2025,15:30:22.6,55822.6,39.75131222,-105.2216043,50286.53694152888,481015.47217939777,4400179.378168665,13S
11/20/2025,15:30:22.7,55822.7,39.75131114,-105.2216031,50284.07460663731,481015.5746853461,4400179.258049962,13S
11/20/2025,15:30:22.8,55822.8,39.75131006,-105.2216018,50283.53623429797,481015.6857581624,4400179.137910073,13S
11/20/2025,15:30:22.9,55822.9,39.75130898,-105.2216006,50282.33648105698,481015.78826411953,4400179.017791375,13S
11/20/2025,15:30:23.0,55823.0,39.7513079,-105.2215993,50280.485530973056,481015.89933694486,4400178.897651489,13S
11/20/2025,15:30:23.1,55823.1,39.75130652,-105.2215981,50278.17748545258,481016.00176056,4400178.744237112,13S
11/20/2025,15:30:23.2,55823.2,39.75130514,-105.2215969,50273.1168012426,481016.1041841792,4400178.590822738,13S
11/20/2025,15:30:23.3,55823.3,39.75130377,-105.2215957,50266.0267058625,481016.2066105474,4400178.4385182215,13S
11/20/2025,15:30:23.4,55823.4,39.75130239,-105.2215944,50260.756487635954,481016.3176010427,4400178.285082661,13S
11/20/2025,15:30:23.5,55823.5,39.75130101,-105.2215932,50257.466325534646,481016.42002467444,4400178.131668291,13S
11/20/2025,15:30:23.6,55823.6,39.75129963,-105.221592,50254.59501471597,481016.5224483103,4400177.978253923,13S
11/20/2025,15:30:23.7,55823.7,39.75129825,-105.2215908,50250.47963283316,481016.6248719502,4400177.824839554,13S
11/20/2025,15:30:23.8,55823.8,39.75129688,-105.2215895,50244.30081086212,481016.7358652098,4400177.672513858,13S
11/20/2025,15:30:23.9,55823.9,39.7512955,-105.2215883,50239.62216410407,481016.8382888559,4400177.519099494,13S
11/20/2025,15:30:24.0,55824.0,39.75129412,-105.2215871,50233.04086113459,481016.9407125105,4400177.3656851305,13S
11/20/2025,15:30:24.1,55824.1,39.75129278,-105.2215858,50228.57393870679,481017.05171401286,4400177.216689007,13S
11/20/2025,15:30:24.2,55824.2,39.75129145,-105.2215846,50225.95418251118,481017.1541513994,4400177.068823926,13S
11/20/2025,15:30:24.3,55824.3,39.75129011,-105.2215833,50224.21560471237,481017.26515291014,4400176.919827806,13S
11/20/2025,15:30:24.4,55824.4,39.75128878,-105.221582,50223.11538276522,481017.37615717435,4400176.771941543,13S
11/20/2025,15:30:24.5,55824.5,39.75128745,-105.2215808,50221.08259039156,481017.47859456873,4400176.624076467,13S
11/20/2025,15:30:24.6,55824.6,39.75128611,-105.2215795,50217.0134933897,481017.58959609666,4400176.475080352,13S
11/20/2025,15:30:24.7,55824.7,39.75128478,-105.2215782,50208.94640830627,481017.70060037135,4400176.327194093,13S
11/20/2025,15:30:24.8,55824.8,39.75128344,-105.221577,50198.71468428319,481017.8030350355,4400176.178219166,13S
11/20/2025,15:30:24.9,55824.9,39.75128211,-105.2215757,50194.83439216593,481017.9140393187,4400176.030332911,13S
11/20/2025,15:30:25.0,55825.0,39.75128077,-105.2215744,50201.19514446924,481018.0250408615,4400175.881336802,13S
11/20/2025,15:30:25.1,55825.1,39.75127979,-105.2215736,50213.5380387518,481018.0933068576,4400175.7724014325,13S
11/20/2025,15:30:25.2,55825.2,39.75127882,-105.2215729,50222.32141754554,481018.1530087338,4400175.664597108,13S
11/20/2025,15:30:25.3,55825.3,39.75127784,-105.2215721,50223.87980854849,481018.2212747337,4400175.555661743,13S
11/20/2025,15:30:25.4,55825.4,39.75127686,-105.2215713,50220.65275389084,481018.2895407377,4400175.446726377,13S
11/20/2025,15:30:25.5,55825.5,39.75127588,-105.2215705,50213.38725175075,481018.35780674365,4400175.3377910135,13S
11/20/2025,15:30:25.6,55825.6,39.75127491,-105.2215697,50207.26225845625,481018.42607549386,4400175.229965504,13S
11/20/2025,15:30:25.7,55825.7,39.75127393,-105.221569,50201.39166382538,481018.4857746301,4400175.121051325,13S
11/20/2025,15:30:25.8,55825.8,39.75127295,-105.2215682,50197.3445634605,481018.55404064397,4400175.012115964,13S
11/20/2025,15:30:25.9,55825.9,39.75127198,-105.2215674,50196.48803691992,481018.6223093999,4400174.904290456,13S
11/20/2025,15:30:26.0,55826.0,39.751271,-105.2215666,50197.570090909605,481018.69057541323,4400174.795355095,13S
11/20/2025,15:30:26.1,55826.1,39.75127052,-105.221566,50198.34005232718,481018.74184491095,4400174.741954902,13S
11/20/2025,15:30:26.2,55826.2,39.75127005,-105.2215654,50201.0830148581,481018.7931171538,4400174.689664565,13S
11/20/2025,15:30:26.3,55826.3,39.75126957,-105.2215647,50204.05047738477,481018.8529535227,4400174.636243188,13S
11/20/2025,15:30:26.4,55826.4,39.75126909,-105.2215641,50205.72810319181,481018.9042230226,4400174.582842995,13S
11/20/2025,15:30:26.5,55826.5,39.75126862,-105.2215635,50207.04134193153,481018.9554952655,4400174.53055266,13S
11/20/2025,15:30:26.6,55826.6,39.75126814,-105.2215629,50208.15551420817,481019.0067647668,4400174.477152469,13S
11/20/2025,15:30:26.7,55826.7,39.75126766,-105.2215622,50208.49145610526,481019.0666011388,4400174.423731095,13S
11/20/2025,15:30:26.8,55826.8,39.75126718,-105.2215616,50206.86748330867,481019.1178706394,4400174.370330902,13S
11/20/2025,15:30:26.9,55826.9,39.75126671,-105.221561,50204.80601931869,481019.16914288956,4400174.3180405665,13S
11/20/2025,15:30:27.0,55827.0,39.75126623,-105.2215604,50202.54265530157,481019.2204123916,4400174.264640377,13S
11/20/2025,15:30:27.1,55827.1,39.75126602,-105.2215602,50199.934734140814,481019.23748850374,4400174.241291034,13S
11/20/2025,15:30:27.2,55827.2,39.75126581,-105.22156,50198.22616959488,481019.254564616,4400174.217941692,13S
11/20/2025,15:30:27.3,55827.3,39.75126561,-105.2215599,50197.25818035357,481019.2630766003,4400174.1957233865,13S
11/20/2025,15:30:27.4,55827.4,39.7512654,-105.2215597,50196.14697254127,481019.2801527127,4400174.1723740455,13S
11/20/2025,15:30:27.5,55827.5,39.75126519,-105.2215595,50195.24900905377,481019.2972288253,4400174.149024702,13S
11/20/2025,15:30:27.6,55827.6,39.75126498,-105.2215594,50194.36450494307,481019.3057380654,4400174.125696543,13S
11/20/2025,15:30:27.7,55827.7,39.75126477,-105.2215592,50193.49048651299,481019.32281417813,4400174.102347199,13S
11/20/2025,15:30:27.8,55827.8,39.75126457,-105.2215591,50192.69012259481,481019.33132616495,4400174.080128896,13S
11/20/2025,15:30:27.9,55827.9,39.75126436,-105.2215589,50192.13922251746,481019.3484022778,4400174.056779553,13S
11/20/2025,15:30:28.0,55828.0,39.75126415,-105.2215587,50191.82363143077,481019.3654783908,4400174.03343021,13S
11/20/2025,15:30:28.1,55828.1,39.75126417,-105.2215588,50191.73533157352,481019.35691700917,4400174.035671107,13S
11/20/2025,15:30:28.2,55828.2,39.75126419,-105.2215588,50191.69945194637,481019.356922498,4400174.037890818,13S
11/20/2025,15:30:28.3,55828.3,39.75126422,-105.2215588,50191.80052112354,481019.3569307311,4400174.041220386,13S
11/20/2025,15:30:28.4,55828.4,39.75126424,-105.2215588,50191.85214383931,481019.3569362199,4400174.043440097,13S
11/20/2025,15:30:28.5,55828.5,39.75126426,-105.2215588,50191.79321174248,481019.3569417087,4400174.045659809,13S
11/20/2025,15:30:28.6,55828.6,39.75126428,-105.2215588,50191.70725636594,481019.35694719746,4400174.047879522,13S
11/20/2025,15:30:28.7,55828.7,39.7512643,-105.2215589,50192.38140685938,481019.3483858115,4400174.050120417,13S
11/20/2025,15:30:28.8,55828.8,39.75126433,-105.2215589,50193.26316624411,481019.3483940447,4400174.053449986,13S
11/20/2025,15:30:28.9,55828.9,39.75126435,-105.2215589,50194.05381997072,481019.3483995334,4400174.055669697,13S
11/20/2025,15:30:29.0,55829.0,39.75126437,-105.2215589,50194.90809925817,481019.34840502223,4400174.057889408,13S
11/20/2025,15:30:29.1,55829.1,39.75126418,-105.2215591,50195.3010483993,481019.3312191336,4400174.036844513,13S
11/20/2025,15:30:29.2,55829.2,39.75126399,-105.2215593,50197.45392085996,481019.31403324485,4400174.015799617,13S
11/20/2025,15:30:29.3,55829.3,39.7512638,-105.2215594,50201.37314147549,481019.3054142265,4400173.994733536,13S
11/20/2025,15:30:29.4,55829.4,39.75126361,-105.2215596,50205.88320279124,481019.2882283376,4400173.973688642,13S
11/20/2025,15:30:29.5,55829.5,39.75126343,-105.2215598,50209.56515724603,481019.271045193,4400173.953753601,13S
11/20/2025,15:30:29.6,55829.6,39.75126324,-105.2215599,50211.59639039476,481019.2624261767,4400173.932687522,13S
11/20/2025,15:30:29.7,55829.7,39.75126305,-105.2215601,50211.86073654504,481019.2452402875,4400173.911642625,13S
11/20/2025,15:30:29.8,55829.8,39.75126286,-105.2215603,50210.40051804959,481019.22805439826,4400173.89059773,13S
11/20/2025,15:30:29.9,55829.9,39.75126267,-105.2215605,50208.81503668934,481019.21086850896,4400173.869552835,13S
11/20/2025,15:30:30.0,55830.0,39.75126248,-105.2215606,50208.02247672545,481019.20224949234,4400173.848486755,13S
11/20/2025,15:30:30.1,55830.1,39.75126223,-105.2215612,50206.17793697495,481019.1507796428,4400173.820867457,13S
11/20/2025,15:30:30.2,55830.2,39.75126198,-105.2215618,50202.87169174251,481019.09930979286,4400173.793248162,13S
11/20/2025,15:30:30.3,55830.3,39.75126173,-105.2215623,50199.73637848413,481019.0564068177,4400173.765607682,13S
11/20/2025,15:30:30.4,55830.4,39.75126148,-105.2215629,50197.29700500442,481019.00493696926,4400173.737988387,13S
11/20/2025,15:30:30.5,55830.5,39.75126123,-105.2215635,50194.841129257766,481018.95346711826,4400173.710369092,13S
11/20/2025,15:30:30.6,55830.6,39.75126098,-105.221564,50193.5654689396,481018.9105641399,4400173.682728614,13S
11/20/2025,15:30:30.7,55830.7,39.75126073,-105.2215646,50194.442658639,481018.85909429035,4400173.65510932,13S
11/20/2025,15:30:30.8,55830.8,39.75126048,-105.2215651,50194.58637015866,481018.8161913135,4400173.627468841,13S
11/20/2025,15:30:30.9,55830.9,39.75126023,-105.2215657,50192.67474216186,481018.76472146326,4400173.599849549,13S
11/20/2025,15:30:31.0,55831.0,39.75125998,-105.2215663,50192.90633053016,481018.7132516083,4400173.572230255,13S
11/20/2025,15:30:31.1,55831.1,39.75125976,-105.2215665,50192.38939369712,481018.6960574856,4400173.5478557935,13S
11/20/2025,15:30:31.2,55831.2,39.75125953,-105.2215667,50191.60544093058,481018.6788606139,4400173.522371475,13S
11/20/2025,15:30:31.3,55831.3,39.75125931,-105.221567,50191.279008212514,481018.65309961553,4400173.498018195,13S
11/20/2025,15:30:31.4,55831.4,39.75125909,-105.2215672,50189.77942679961,481018.63590549026,4400173.473643733,13S
11/20/2025,15:30:31.5,55831.5,39.75125886,-105.2215674,50187.59828453208,481018.61870862043,4400173.448159415,13S
11/20/2025,15:30:31.6,55831.6,39.75125864,-105.2215676,50186.36166708301,481018.6015144949,4400173.423784953,13S
11/20/2025,15:30:31.7,55831.7,39.75125842,-105.2215679,50187.96217572119,481018.57575349597,4400173.399431675,13S
11/20/2025,15:30:31.8,55831.8,39.7512582,-105.2215681,50189.2014873766,481018.5585593702,4400173.375057213,13S
11/20/2025,15:30:31.9,55831.9,39.75125797,-105.2215683,50190.57437567627,481018.5413624977,4400173.349572894,13S
11/20/2025,15:30:32.0,55832.0,39.75125775,-105.2215686,50190.84544335897,481018.51560149837,4400173.325219615,13S
11/20/2025,15:30:32.1,55832.1,39.751258,-105.221569,50190.56543256548,481018.4814026155,4400173.353050754,13S
11/20/2025,15:30:32.2,55832.2,39.75125824,-105.2215695,50190.57966699851,481018.4386341172,4400173.379793221,13S
11/20/2025,15:30:32.3,55832.3,39.75125849,-105.2215699,50189.851721734216,481018.404435237,4400173.40762436,13S
11/20/2025,15:30:32.4,55832.4,39.75125874,-105.2215704,50188.91108223247,481018.3616694816,4400173.435476683,13S
11/20/2025,15:30:32.5,55832.5,39.75125898,-105.2215708,50187.85013969018,481018.32746785745,4400173.462197966,13S
11/20/2025,15:30:32.6,55832.6,39.75125923,-105.2215713,50185.82584203515,481018.28470210487,4400173.49005029,13S
11/20/2025,15:30:32.7,55832.7,39.75125948,-105.2215717,50180.955358446976,481018.2505032235,4400173.517881429,13S
11/20/2025,15:30:32.8,55832.8,39.75125973,-105.2215722,50170.48913373385,481018.2077374715,4400173.545733752,13S
11/20/2025,15:30:32.9,55832.9,39.75125997,-105.2215726,50156.80468494789,481018.1735358483,4400173.5724550355,13S
11/20/2025,15:30:33.0,55833.0,39.75126022,-105.2215731,50142.96343950049,481018.1307700947,4400173.600307359,13S
11/20/2025,15:30:33.1,55833.1,39.75126084,-105.2215737,50136.48089758821,481018.0795390198,4400173.66924554,13S
11/20/2025,15:30:33.2,55833.2,39.75126147,-105.2215743,50140.87431939528,481018.02831068815,4400173.73929358,13S
11/20/2025,15:30:33.3,55833.3,39.75126209,-105.2215749,50152.37430282435,481017.97707961506,4400173.808231759,13S
11/20/2025,15:30:33.4,55833.4,39.75126271,-105.2215755,50167.97488079107,481017.9258485407,4400173.8771699425,13S
11/20/2025,15:30:33.5,55833.5,39.75126334,-105.2215761,50179.52913447718,481017.87462021405,4400173.94721798,13S
11/20/2025,15:30:33.6,55833.6,39.75126396,-105.2215767,50187.2445645436,481017.8233891416,4400174.016156164,13S
11/20/2025,15:30:33.7,55833.7,39.75126458,-105.2215773,50192.44910823035,481017.77215807,4400174.085094346,13S
11/20/2025,15:30:33.8,55833.8,39.7512652,-105.221578,50193.66321311483,481017.71236012905,4400174.154053714,13S
11/20/2025,15:30:33.9,55833.9,39.75126583,-105.2215786,50196.85151168332,481017.66113180405,4400174.224101755,13S
11/20/2025,15:30:34.0,55834.0,39.75126645,-105.2215792,50204.93947493306,481017.6099007375,4400174.293039939,13S
11/20/2025,15:30:34.1,55834.1,39.75126748,-105.22158,50212.420343782105,481017.54164845595,4400174.407524591,13S
11/20/2025,15:30:34.2,55834.2,39.7512685,-105.2215809,50218.315679628366,481017.46482655976,4400174.520920571,13S
11/20/2025,15:30:34.3,55834.3,39.75126952,-105.2215818,50218.30711469237,481017.388004668,4400174.634316555,13S
11/20/2025,15:30:34.4,55834.4,39.75127055,-105.2215826,50213.747197388,481017.3197523929,4400174.748801207,13S
11/20/2025,15:30:34.5,55834.5,39.75127158,-105.2215835,50215.20755796199,481017.24293324805,4400174.863307048,13S
11/20/2025,15:30:34.6,55834.6,39.7512726,-105.2215843,50218.69729833125,481017.1746782346,4400174.976681845,13S
11/20/2025,15:30:34.7,55834.7,39.75127362,-105.2215852,50225.9707595187,481017.0978563474,4400175.090077831,13S
11/20/2025,15:30:34.8,55834.8,39.75127465,-105.2215861,50232.97618958407,481017.0210372115,4400175.204583674,13S
11/20/2025,15:30:34.9,55834.9,39.75127568,-105.2215869,50240.2546673821,481016.952784947,4400175.319068329,13S
11/20/2025,15:30:35.0,55835.0,39.7512767,-105.2215878,50246.36462596442,481016.8759630709,4400175.432464317,13S
11/20/2025,15:30:35.1,55835.1,39.75127776,-105.2215887,50251.33637197124,481016.7991521739,4400175.550299729,13S
11/20/2025,15:30:35.2,55835.2,39.75127883,-105.2215897,50255.11967982585,481016.7137771532,4400175.669266185,13S
11/20/2025,15:30:35.3,55835.3,39.75127989,-105.2215907,50256.91765647378,481016.6283993905,4400175.787122786,13S
11/20/2025,15:30:35.4,55835.4,39.75128096,-105.2215916,50257.77732655984,481016.5515912479,4400175.906068058,13S
11/20/2025,15:30:35.5,55835.5,39.75128202,-105.2215926,50256.854990207816,481016.46621349023,4400176.023924659,13S
11/20/2025,15:30:35.6,55835.6,39.75128309,-105.2215936,50257.09473339401,481016.3808384801,4400176.142891121,13S
11/20/2025,15:30:35.7,55835.7,39.75128416,-105.2215945,50261.079191244695,481016.3040303427,4400176.261836393,13S
11/20/2025,15:30:35.8,55835.8,39.75128522,-105.2215955,50266.02222375524,481016.2186525929,4400176.379692999,13S
11/20/2025,15:30:35.9,55835.9,39.75128628,-105.2215965,50271.52052033097,481016.1332748457,4400176.497549605,13S
11/20/2025,15:30:36.0,55836.0,39.75128735,-105.2215974,50276.26927768106,481016.0564667179,4400176.61649488,13S
11/20/2025,15:30:36.1,55836.1,39.75128846,-105.2215982,50277.88174023806,481015.9882364395,4400176.739858394,13S
11/20/2025,15:30:36.2,55836.2,39.75128958,-105.2215989,50278.8164922634,481015.92857577757,4400176.864310577,13S
11/20/2025,15:30:36.3,55836.3,39.75129069,-105.2215997,50279.745850426254,481015.86034550343,4400176.987674092,13S
11/20/2025,15:30:36.4,55836.4,39.7512918,-105.2216004,50281.20763607342,481015.80068210285,4400177.111016418,13S
11/20/2025,15:30:36.5,55836.5,39.75129292,-105.2216012,50285.6408080745,481015.73245458,4400177.235489789,13S
11/20/2025,15:30:36.6,55836.6,39.75129403,-105.221602,50288.56665800186,481015.6642243102,4400177.358853305,13S
11/20/2025,15:30:36.7,55836.7,39.75129514,-105.2216027,50289.421081723965,481015.6045609157,4400177.482195634,13S
11/20/2025,15:30:36.8,55836.8,39.75129625,-105.2216035,50290.95233353446,481015.53633065446,4400177.605559154,13S
11/20/2025,15:30:36.9,55836.9,39.75129737,-105.2216042,50291.9563900547,481015.47667000454,4400177.730011339,13S
11/20/2025,15:30:37.0,55837.0,39.75129848,-105.221605,50293.12490991335,481015.40843974764,4400177.853374857,13S
11/20/2025,15:30:37.1,55837.1,39.75129948,-105.2216058,50295.55171526679,481015.340179296,4400177.964529962,13S
11/20/2025,15:30:37.2,55837.2,39.75130047,-105.2216067,50298.89652398956,481015.26334923547,4400178.074596397,13S
11/20/2025,15:30:37.3,55837.3,39.75130147,-105.2216075,50302.71100699978,481015.19508878794,4400178.185751504,13S
11/20/2025,15:30:37.4,55837.4,39.75130246,-105.2216084,50305.206795158905,481015.1182587317,4400178.2958179405,13S
11/20/2025,15:30:37.5,55837.5,39.75130345,-105.2216092,50307.26446948701,481015.04999554105,4400178.40586319,13S
11/20/2025,15:30:37.6,55837.6,39.75130445,-105.2216101,50308.47457468296,481014.97316823417,4400178.517039487,13S
11/20/2025,15:30:37.7,55837.7,39.75130544,-105.221611,50307.78777700693,481014.89633818227,4400178.627105927,13S
11/20/2025,15:30:37.8,55837.8,39.75130644,-105.2216118,50307.15806621863,481014.828077745,4400178.738261035,13S
11/20/2025,15:30:37.9,55837.9,39.75130744,-105.2216127,50309.942846080026,481014.7512504447,4400178.849437334,13S
11/20/2025,15:30:38.0,55838.0,39.75130843,-105.2216135,50312.7890057344,481014.68298726645,4400178.959482587,13S
11/20/2025,15:30:38.1,55838.1,39.75130935,-105.2216144,50315.08049255698,481014.6061380076,4400179.061780037,13S
11/20/2025,15:30:38.2,55838.2,39.75131028,-105.2216153,50316.13318691904,481014.5292914981,4400179.165187347,13S
11/20/2025,15:30:38.3,55838.3,39.7513112,-105.2216161,50315.84187138056,481014.461009108,4400179.26746361,13S
11/20/2025,15:30:38.4,55838.4,39.75131213,-105.221617,50315.92824055917,481014.38416260254,4400179.370870919,13S
11/20/2025,15:30:38.5,55838.5,39.75131305,-105.2216179,50315.16015065218,481014.307313354,4400179.473168373,13S
11/20/2025,15:30:38.6,55838.6,39.75131397,-105.2216188,50314.21503867197,481014.23046410317,4400179.575465829,13S
11/20/2025,15:30:38.7,55838.7,39.7513149,-105.2216196,50314.33976988096,481014.1621844702,4400179.678851952,13S
11/20/2025,15:30:38.8,55838.8,39.75131582,-105.2216205,50315.9416324193,481014.08533522557,4400179.781149407,13S
11/20/2025,15:30:38.9,55838.9,39.75131675,-105.2216214,50317.20734434621,481014.0084887282,4400179.884556721,13S
11/20/2025,15:30:39.0,55839.0,39.75131767,-105.2216223,50319.73320830773,481013.9316394877,4400179.98685418,13S
11/20/2025,15:30:39.1,55839.1,39.75131861,-105.2216229,50323.649160828936,481013.88049633935,4400180.091307782,13S
11/20/2025,15:30:39.2,55839.2,39.75131954,-105.2216235,50328.7395254365,481013.82935044507,4400180.194651527,13S
11/20/2025,15:30:39.3,55839.3,39.75132047,-105.2216241,50334.63974007349,481013.77820455434,4400180.297995275,13S
11/20/2025,15:30:39.4,55839.4,39.75132141,-105.2216247,50339.18587626325,481013.7270614081,4400180.402448877,13S
11/20/2025,15:30:39.5,55839.5,39.75132234,-105.2216253,50339.727024588414,481013.6759155202,4400180.505792623,13S
11/20/2025,15:30:39.6,55839.6,39.75132328,-105.2216259,50335.69797779236,481013.6247723767,4400180.610246227,13S
11/20/2025,15:30:39.7,55839.7,39.75132421,-105.2216265,50328.34040634568,481013.5736264915,4400180.713589976,13S
11/20/2025,15:30:39.8,55839.8,39.75132515,-105.2216272,50321.82435514764,481013.5139164879,4400180.81806477,13S
11/20/2025,15:30:39.9,55839.9,39.75132608,-105.2216278,50316.75762461977,481013.4627706035,4400180.921408517,13S
11/20/2025,15:30:40.0,55840.0,39.75132702,-105.2216284,50313.788013526384,481013.4116274657,4400181.025862122,13S
11/20/2025,15:30:40.1,55840.1,39.75132737,-105.2216287,50312.04477707098,481013.3860229553,4400181.064770654,13S
11/20/2025,15:30:40.2,55840.2,39.75132772,-105.221629,50310.842624009136,481013.3604184452,4400181.103679185,13S
11/20/2025,15:30:40.3,55840.3,39.75132806,-105.2216293,50310.12376439118,481013.33481119,4400181.14147786,13S
11/20/2025,15:30:40.4,55840.4,39.75132841,-105.2216296,50309.260457706645,481013.30920668045,4400181.18038639,13S
11/20/2025,15:30:40.5,55840.5,39.75132876,-105.2216299,50309.02951220716,481013.2836021689,4400181.219294921,13S
11/20/2025,15:30:40.6,55840.6,39.75132911,-105.2216302,50309.43743095178,481013.25799765764,4400181.258203452,13S
11/20/2025,15:30:40.7,55840.7,39.75132946,-105.2216305,50311.38646884087,481013.2323931488,4400181.297111984,13S
11/20/2025,15:30:40.8,55840.8,39.7513298,-105.2216308,50315.906835647394,481013.20678589493,4400181.33491066,13S
11/20/2025,15:30:40.9,55840.9,39.75133015,-105.2216311,50320.50821629673,481013.18118138664,4400181.373819191,13S
11/20/2025,15:30:41.0,55841.0,39.7513305,-105.2216314,50321.37240922635,481013.1555768786,4400181.412727722,13S
11/20/2025,15:30:41.1,55841.1,39.75133055,-105.2216318,50318.81030551842,481013.1213231475,4400181.418361764,13S
11/20/2025,15:30:41.2,55841.2,39.75133059,-105.2216322,50316.590226385255,481013.087066669,4400181.4228859525,13S
11/20/2025,15:30:41.3,55841.3,39.75133064,-105.2216327,50311.59322110603,481013.0442460714,4400181.428541184,13S
11/20/2025,15:30:41.4,55841.4,39.75133069,-105.2216331,50307.81438893791,481013.0099923405,4400181.434175228,13S
11/20/2025,15:30:41.5,55841.5,39.75133073,-105.2216335,50307.81457792528,481012.9757358643,4400181.438699415,13S
11/20/2025,15:30:41.6,55841.6,39.75133078,-105.221634,50309.043782328736,481012.9329152691,4400181.444354651,13S
11/20/2025,15:30:41.7,55841.7,39.75133083,-105.2216344,50310.55024754331,481012.8986615383,4400181.449988692,13S
11/20/2025,15:30:41.8,55841.8,39.75133088,-105.2216348,50312.12919517842,481012.8644078054,4400181.455622736,13S
11/20/2025,15:30:41.9,55841.9,39.75133092,-105.2216352,50313.52179425065,481012.8301513294,4400181.460146925,13S
11/20/2025,15:30:42.0,55842.0,39.75133097,-105.2216357,50313.03315116123,481012.7873307322,4400181.46580216,13S
11/20/2025,15:30:42.1,55842.1,39.75133066,-105.2216364,50312.62900364348,481012.7272775759,4400181.431544961,13S
11/20/2025,15:30:42.2,55842.2,39.75133035,-105.221637,50311.82217076442,481012.6757912812,4400181.397266574,13S
11/20/2025,15:30:42.3,55842.3,39.75133004,-105.2216377,50308.354964250095,481012.6157381216,4400181.3630093755,13S
11/20/2025,15:30:42.4,55842.4,39.75132973,-105.2216384,50303.62952538001,481012.5556849637,4400181.328752179,13S
11/20/2025,15:30:42.5,55842.5,39.75132942,-105.2216391,50299.13844863352,481012.49563180306,4400181.294494983,13S
11/20/2025,15:30:42.6,55842.6,39.75132911,-105.2216398,50295.69099462572,481012.4355786419,4400181.260237786,13S
11/20/2025,15:30:42.7,55842.7,39.7513288,-105.2216404,50291.98294162334,481012.38409234694,4400181.225959401,13S
11/20/2025,15:30:42.8,55842.8,39.75132849,-105.2216411,50288.94564026119,481012.3240391869,4400181.191702203,13S
11/20/2025,15:30:42.9,55842.9,39.75132818,-105.2216418,50285.61291544114,481012.26398602413,4400181.157445011,13S
11/20/2025,15:30:43.0,55843.0,39.75132787,-105.2216425,50285.10676564655,481012.20393286087,4400181.123187815,13S
11/20/2025,15:30:43.1,55843.1,39.75132797,-105.2216426,50286.426669694345,481012.19539345044,4400181.134307568,13S
11/20/2025,15:30:43.2,55843.2,39.75132807,-105.2216428,50282.47090558807,481012.17828717537,4400181.1454485115,13S
11/20/2025,15:30:43.3,55843.3,39.75132817,-105.2216429,50278.7634696569,481012.169747765,4400181.156568264,13S
11/20/2025,15:30:43.4,55843.4,39.75132827,-105.2216431,50274.98385339749,481012.15264149004,4400181.167709207,13S
11/20/2025,15:30:43.5,55843.5,39.75132837,-105.2216432,50271.370204497965,481012.14410207974,4400181.178828958,13S
11/20/2025,15:30:43.6,55843.6,39.75132847,-105.2216434,50268.77745440495,481012.12699580484,4400181.1899699,13S
11/20/2025,15:30:43.7,55843.7,39.75132857,-105.2216435,50265.99720510886,481012.11845639464,4400181.201089653,13S
11/20/2025,15:30:43.8,55843.8,39.75132867,-105.2216437,50264.423962498055,481012.1013501198,4400181.212230598,13S
11/20/2025,15:30:43.9,55843.9,39.75132877,-105.2216438,50264.091716373776,481012.09281070967,4400181.223350349,13S
11/20/2025,15:30:44.0,55844.0,39.75132887,-105.221644,50264.00714354844,481012.07570443494,4400181.234491292,13S
11/20/2025,15:30:44.1,55844.1,39.75132868,-105.2216438,50263.90881068563,481012.09278600063,4400181.213361644,13S
11/20/2025,15:30:44.2,55844.2,39.75132849,-105.2216436,50263.64268342081,481012.10986756644,4400181.192231995,13S
11/20/2025,15:30:44.3,55844.3,39.7513283,-105.2216434,50263.60290931848,481012.12694913236,4400181.17110235,13S
11/20/2025,15:30:44.4,55844.4,39.75132811,-105.2216432,50263.411461385935,481012.14403069834,4400181.149972702,13S
11/20/2025,15:30:44.5,55844.5,39.75132792,-105.2216429,50263.3339154264,481012.16967912915,4400181.128821864,13S
11/20/2025,15:30:44.6,55844.6,39.75132774,-105.2216427,50263.19257370191,481012.1867634408,4400181.108802072,13S
11/20/2025,15:30:44.7,55844.7,39.75132755,-105.2216425,50263.03372874355,481012.20384500705,4400181.087672425,13S
11/20/2025,15:30:44.8,55844.8,39.75132736,-105.2216423,50263.00875603294,481012.22092657344,4400181.066542776,13S
11/20/2025,15:30:44.9,55844.9,39.75132717,-105.2216421,50263.37479752147,481012.2380081421,4400181.045413131,13S
11/20/2025,15:30:45.0,55845.0,39.75132698,-105.2216419,50263.96649311412,481012.2550897087,4400181.024283484,13S
11/20/2025,15:30:45.1,55845.1,39.75132657,-105.2216415,50264.5906047638,481012.28924460587,4400180.978694622,13S
11/20/2025,15:30:45.2,55845.2,39.75132617,-105.221641,50265.60779438324,481012.331969116,4400180.934194424,13S
11/20/2025,15:30:45.3,55845.3,39.75132576,-105.2216405,50266.38102777994,481012.374690879,4400180.888584372,13S
11/20/2025,15:30:45.4,55845.4,39.75132536,-105.2216401,50268.20315344416,481012.40884852293,4400180.844105365,13S
11/20/2025,15:30:45.5,55845.5,39.75132495,-105.2216396,50271.07941685033,481012.4515702891,4400180.798495311,13S
